coreid	identifier	format	accessURI	rights	owner	creator	type	idigbio_recordSetID
fc40c0b5-314d-4d24-9721-f91bebc93280	urn:uuid:8235a720-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00108135.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
268bb69c-8375-4c67-8ab4-794b881407f6	urn:uuid:8235a676-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00108136.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
d7c32ed7-a209-474e-a963-e409a80a341a	urn:uuid:8235aa72-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00108137.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
dd217376-62c0-4225-bb59-fb0b3a076b2c	urn:uuid:8235ab12-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00108138.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
96f42119-03a4-4a8d-8bf7-8344884ab00f	urn:uuid:8235abbc-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00108139.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
6e0f78ac-9ab4-44f6-9e9c-eceeab5ecbf5	urn:uuid:8235ac66-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00108140.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
3cc51d35-ea59-4a24-afe9-d843d77c154c	urn:uuid:8235afc2-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00108141.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
6643fcf9-3247-44f4-a094-af1575408264	urn:uuid:8235b076-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00108142.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
75cf1a17-3569-476e-b7f9-6da9447594be	urn:uuid:8235b120-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00108143.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
4e7a2d76-f028-4088-a736-d3004f2ade94	urn:uuid:8235b1ca-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00108144.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
9b97ca01-a499-4231-9bfe-9141c8cfe757	urn:uuid:8235b274-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00108145.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
2c7b352b-4ccc-43c0-99b8-221ce924c6bc	urn:uuid:822bcc00-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111030.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
1c539fb5-b9bc-494c-953e-097003c168e4	urn:uuid:822c116a-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111129.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
ebf4c06d-4f63-4653-9eb4-fb09b2b73ba6	urn:uuid:82335f92-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111372.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
69c78240-d97f-4ab0-8428-c2749e3c9a02	urn:uuid:8235b71a-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111389.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
1df2d44c-71f6-4ed3-9045-52b932baa5f0	urn:uuid:8235ff2c-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111393.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
e42be064-4208-4cda-91e7-1c8905d72d5e	urn:uuid:823603c8-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111394.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
b120036a-b9ee-4a8a-bd3e-c5fceac21431	urn:uuid:82361192-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111396.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
f6f2529f-68c2-469e-a084-b4826170069b	urn:uuid:8234ebf0-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111404.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
ffa8e4a8-0075-4bb7-81f5-2982031b7648	urn:uuid:8234ee98-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111405.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
ca652b50-c94e-40eb-adc6-b9ef68f251c4	urn:uuid:8234c9c2-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111407.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
f48da69f-7227-4f30-9c0e-05e2d9490554	urn:uuid:8234fa78-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111408.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
06cf9c6c-264b-4b0b-9bf4-dee2f9bb52a3	urn:uuid:82355a0e-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111410.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
7aca8009-c89c-4336-8a6e-399c67d60ea9	urn:uuid:82355e00-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111411.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
f813e919-dac1-4320-9294-0cf4f41e8327	urn:uuid:82356148-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111412.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
e508ee60-384c-47a5-a7de-4ba051b7e4a6	urn:uuid:823565f8-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111413.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
07f1c0e5-1234-4a77-87ce-88e17df82527	urn:uuid:82357642-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111414.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
45b3793c-5a49-4524-b128-079405f95dcd	urn:uuid:8235a3c4-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111415.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
84f2e291-5ad6-4b0e-94f3-947b9e8c6b27	urn:uuid:8235a5b8-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111418.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
1116f22f-59c4-4859-b223-f8ea652bce50	urn:uuid:8235a7ca-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111419.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
708e1593-9008-4ce9-ac52-b1dc8e568ead	urn:uuid:8235a874-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111420.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
5ead4330-5d35-4aac-8764-b06904a46de7	urn:uuid:8235a91e-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111421.jpg	http://creativecommons.org/licenses/by/4.0/	University of British Columbia, Spencer Entomological Museum	University of British Columbia, Spencer Entomological Museum	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
76235983-c2cb-4b02-8abc-89dcb78757ac	urn:uuid:8235a9c8-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111422.jpg	http://creativecommons.org/licenses/by/4.0/	University of British Columbia, Spencer Entomological Museum	University of British Columbia, Spencer Entomological Museum	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
20bc7df1-2304-481c-9bcb-6db6d54dbba2	urn:uuid:824217c6-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111800.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
63316851-10ca-4e5b-82f0-ccc3de1a9694	urn:uuid:82422248-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00111818.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
6ac26baf-8155-4d25-9e6b-92815d4a960d	urn:uuid:8235ad10-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00116756.jpg	http://creativecommons.org/licenses/by/4.0/	John T. Polhemus Collection	John T. Polhemus Collection	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
77451553-7762-4faa-b00a-fc73075e47d2	urn:uuid:8235ae64-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00116757.jpg	http://creativecommons.org/licenses/by/4.0/	John T. Polhemus Collection	John T. Polhemus Collection	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
d0bf707f-298f-43b0-9d10-c8a63f050928	urn:uuid:8235af18-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00116758.jpg	http://creativecommons.org/licenses/by/4.0/	John T. Polhemus Collection	John T. Polhemus Collection	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
b6d79605-a247-47a5-ace4-e15907e30ffc	urn:uuid:8235b31e-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00116759.jpg	http://creativecommons.org/licenses/by/4.0/	John T. Polhemus Collection	John T. Polhemus Collection	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
5533d5f0-d885-4b46-95ad-9875bcc170f3	urn:uuid:82334ce6-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00118381.jpg	http://creativecommons.org/licenses/by/4.0/	Texas A&M University	Texas A&M University	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
796f2a51-a0da-4ce3-9212-da5a1b5ae41d	urn:uuid:827ee796-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00118408.jpg	http://creativecommons.org/licenses/by/4.0/	Universidad Nacional Autónoma de Mexico, Instituto de Biologia	Universidad Nacional Autónoma de Mexico, Instituto de Biologia	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
8653047e-e105-42fe-bd0d-7ced128df290	urn:uuid:82362a2e-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00118427.jpg	http://creativecommons.org/licenses/by/4.0/	Texas A&M University	Texas A&M University	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
9fa1d7b9-45ca-4269-b1e7-c7a957a00eb2	urn:uuid:82362ad8-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00118428.jpg	http://creativecommons.org/licenses/by/4.0/	Texas A&M University	Texas A&M University	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
fa8029b6-2cd4-457b-862b-a3fa0548d641	urn:uuid:8235e3ac-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00118429.jpg	http://creativecommons.org/licenses/by/4.0/	Texas A&M University	Texas A&M University	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
bd046a00-8809-4f69-92d1-03f991099e8a	urn:uuid:8235e456-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00118430.jpg	http://creativecommons.org/licenses/by/4.0/	Texas A&M University	Texas A&M University	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
bb13bf17-91bb-458b-8da1-57099ee99a31	urn:uuid:8235e4f6-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00118431.jpg	http://creativecommons.org/licenses/by/4.0/	Texas A&M University	Texas A&M University	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
e346a5cf-1eb8-4cc2-a238-d65bea6855ac	urn:uuid:8235b51c-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00118433.jpg	http://creativecommons.org/licenses/by/4.0/	Texas A&M University	Texas A&M University	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
5f293c62-8549-4cad-95f1-8fd3958097d5	urn:uuid:8235b5c6-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00118434.jpg	http://creativecommons.org/licenses/by/4.0/	Texas A&M University	Texas A&M University	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
eea07462-902b-4721-940d-7a5015bbca64	urn:uuid:82364338-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00118435.jpg	http://creativecommons.org/licenses/by/4.0/	Texas A&M University	Texas A&M University	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
ae2ed55f-a5a7-4195-8c99-f80e462b5a05	urn:uuid:823641e4-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00118436.jpg	http://creativecommons.org/licenses/by/4.0/	Universidad Nacional Autónoma de Mexico, Instituto de Biologia	Universidad Nacional Autónoma de Mexico, Instituto de Biologia	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
859f4251-98e5-49c5-a2f3-a2e220ec0469	urn:uuid:82ad8024-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00118447.jpg	http://creativecommons.org/licenses/by/4.0/	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	Canadian National Collection of Insects, Agriculture and Agri-Food Canada	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
ffbfe0c4-10ae-4f91-9f3f-bcb46a2cfe7e	urn:uuid:8234fcda-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00118450.jpg	http://creativecommons.org/licenses/by/4.0/	Texas A&M University	Texas A&M University	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
ca56790f-c657-403d-9ab4-9c0bdadfc22e	urn:uuid:8234fd84-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00118451.jpg	http://creativecommons.org/licenses/by/4.0/	Texas A&M University	Texas A&M University	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
84692239-34aa-4fad-8870-b1f6d0a5a470	urn:uuid:82356c9c-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00118452.jpg	http://creativecommons.org/licenses/by/4.0/	Texas A&M University	Texas A&M University	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
5787e96e-f447-42a6-bc88-753550049ad8	urn:uuid:82356d50-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00118453.jpg	http://creativecommons.org/licenses/by/4.0/	Texas A&M University	Texas A&M University	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
dc75c2af-f079-4e3c-a06f-1c86a839613b	urn:uuid:823574f8-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00118454.jpg	http://creativecommons.org/licenses/by/4.0/	Texas A&M University	Texas A&M University	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
3830e828-598d-4710-a9ab-4e4b4e07cd09	urn:uuid:8235a270-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00118455.jpg	http://creativecommons.org/licenses/by/4.0/	Texas A&M University	Texas A&M University	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
fa0e813c-611b-4109-976f-2a036356626a	urn:uuid:8235a31a-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00118456.jpg	http://creativecommons.org/licenses/by/4.0/	Texas A&M University	Texas A&M University	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
30262231-ef5e-42dd-8cd6-35cfdf3bed75	urn:uuid:82387c48-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00118488.jpg	http://creativecommons.org/licenses/by/4.0/	Texas A&M University	Texas A&M University	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
6f95bdc1-2a76-4990-b195-372e1869d498	urn:uuid:82387ff4-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00118493.jpg	http://creativecommons.org/licenses/by/4.0/	Texas A&M University	Texas A&M University	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
d55e46a3-57ec-4cb3-8833-d79f4b3dd2f9	urn:uuid:82362ce0-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00119280.jpg	http://creativecommons.org/licenses/by/4.0/	University of California, Berkeley	University of California, Berkeley	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
9ca3639d-2f1f-4cc1-be8b-be7db73f9c45	urn:uuid:8235a11c-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00119281.jpg	http://creativecommons.org/licenses/by/4.0/	University of California, Berkeley	University of California, Berkeley	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
c2a31ce8-04b3-49a1-a406-952e9f7eeb5e	urn:uuid:8235a1c6-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00119282.jpg	http://creativecommons.org/licenses/by/4.0/	University of California, Berkeley	University of California, Berkeley	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
509eec4e-9824-4aa3-bb3d-b066db2792fe	urn:uuid:82485122-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00121773.jpg	http://creativecommons.org/licenses/by/4.0/	California Academy of Sciences	California Academy of Sciences	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
55f29905-c154-42fa-abb8-aed240e90a2e	urn:uuid:824851ae-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00121774.jpg	http://creativecommons.org/licenses/by/4.0/	California Academy of Sciences	California Academy of Sciences	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
6f009f10-8409-465c-89d8-309939ff756a	urn:uuid:82389462-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00122272.jpg	http://creativecommons.org/licenses/by/4.0/	United States National Museum of Natural History	United States National Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
5f9068c7-3f56-4db9-845c-446de6a9e96b	urn:uuid:824948f2-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00133400.jpg	http://creativecommons.org/licenses/by/4.0/	United States National Museum of Natural History	United States National Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
d44b1976-f67b-4a6b-b705-9a12d3f80556	urn:uuid:82ed3e6c-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000015/AMNH_PBI 00184695.jpg	http://creativecommons.org/licenses/by/4.0/	Texas A&M University	Texas A&M University	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
