coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,associatedSpecimenReference,type,subtype,format,metadataLanguage
431465,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0013136_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0013136_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0013136_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0013136_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:c3cf51e8-3113-4111-a596-609f6d7aa98c,"2012-10-12 19:27:36",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=431465,StillImage,Photograph,image/jpeg,en
432113,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0013362_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0013362_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0013362_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0013362_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:c811a600-7b52-4bd8-ac5d-cbb93ffdf8bd,"2012-10-17 13:16:06",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=432113,StillImage,Photograph,image/jpeg,en
430894,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0010438_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0010438_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0010438_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0010438_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:3f6af65f-5836-464e-9ca8-42c8ceff3a54,"2012-10-17 13:44:02",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=430894,StillImage,Photograph,image/jpeg,en
9517,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001429_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001429_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001429_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001429_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:c930ee93-bf94-42e6-a6b0-afe56255bebe,"2012-10-17 15:04:01",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=9517,StillImage,Photograph,image/jpeg,en
9517,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001429_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001429_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001429_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001429_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:792f4636-6578-4e5b-bdaa-4c0408622f4d,"2012-10-19 14:51:53",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=9517,StillImage,Photograph,image/jpeg,en
9524,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001437_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001437_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001437_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001437_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:a1643773-1a2d-4de1-9d7e-48a5cbf73a49,"2012-10-19 16:18:26",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=9524,StillImage,Photograph,image/jpeg,en
9524,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001437_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001437_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001437_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001437_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:7a08e24f-e0e2-4a9b-8ab3-2882cd4a57da,"2012-10-19 16:37:39",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=9524,StillImage,Photograph,image/jpeg,en
9516,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001428_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001428_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001428_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001428_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:0fd00c7c-6300-4097-b42e-ccba29819add,"2012-10-19 18:16:45",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=9516,StillImage,Photograph,image/jpeg,en
9516,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001428_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001428_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001428_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0001428_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:437a0f8d-7123-4aed-8ca2-16badbfbab7a,"2012-10-19 18:48:49",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=9516,StillImage,Photograph,image/jpeg,en
491603,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0013676_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0013676_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0013676_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0013676_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:2567d520-7ec3-4b72-8cf3-7b7322a13823,"2012-10-25 20:49:01",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=491603,StillImage,Photograph,image/jpeg,en
491603,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0013676_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0013676_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0013676_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0013676_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:7a1ffb58-8a07-48ee-bad0-8682069de11c,"2012-10-26 14:16:40",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=491603,StillImage,Photograph,image/jpeg,en
357555,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0006861_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0006861_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0006861_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0006861_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:d964ae99-2171-4a71-95d0-1e6eb4827f44,"2012-10-26 15:47:30",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=357555,StillImage,Photograph,image/jpeg,en
357555,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0006861_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0006861_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0006861_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0006861_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:390b277d-fd08-439e-8402-c919b52cb303,"2012-10-26 17:22:53",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=357555,StillImage,Photograph,image/jpeg,en
482256,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0014868_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0014868_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0014868_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0014868_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:97afc0e0-1409-484c-90a0-b9bb769d0bb0,"2012-10-26 17:54:13",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=482256,StillImage,Photograph,image/jpeg,en
482256,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0014868_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0014868_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0014868_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0014868_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:97423036-5d65-4a2e-8ed7-563b2cf675de,"2012-10-26 18:40:05",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=482256,StillImage,Photograph,image/jpeg,en
364079,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0008906_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0008906_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0008906_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0008906_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:93ad7db7-ec6e-407d-920b-e05120932fca,"2012-10-27 17:03:42",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=364079,StillImage,Photograph,image/jpeg,en
364079,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0008906_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0008906_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0008906_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201210/ASUHIC0008906_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:a2b139db-ca2e-464e-904e-d72fa73e226f,"2012-10-27 17:23:03",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=364079,StillImage,Photograph,image/jpeg,en
9429,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001367_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001367_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001367_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001367_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:d6ee1ae3-304a-453c-a06f-8f59c1b2d323,"2012-11-02 13:02:47",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=9429,StillImage,Photograph,image/jpeg,en
9429,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001367_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001367_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001367_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001367_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:d39af507-7bf2-4892-83e0-cd8dc806b3fc,"2012-11-02 14:03:19",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=9429,StillImage,Photograph,image/jpeg,en
9509,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001422_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001422_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001422_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001422_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:efa15456-6f4d-4a4e-80a6-b000bb00e5a4,"2012-11-02 14:46:52",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=9509,StillImage,Photograph,image/jpeg,en
9509,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001422_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001422_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001422_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001422_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:200c4241-edac-4c7a-a7af-8b4d7c41db9b,"2012-11-02 15:17:55",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=9509,StillImage,Photograph,image/jpeg,en
9514,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001426_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001426_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001426_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001426_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:f6312dc5-7a39-43a2-933d-cbb454e98865,"2012-11-02 16:16:10",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=9514,StillImage,Photograph,image/jpeg,en
9514,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001426_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001426_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001426_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001426_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:509e77bf-ff83-485b-a5db-03f577096187,"2012-11-02 17:19:11",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=9514,StillImage,Photograph,image/jpeg,en
9244,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000914_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000914_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000914_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000914_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:b5c3b73d-b2d7-4652-9d67-04597f945052,"2012-11-09 13:05:24",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=9244,StillImage,Photograph,image/jpeg,en
9244,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000914_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000914_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000914_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000914_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:26656e86-fdfe-4d3e-b0e6-3d83b9610742,"2012-11-09 14:08:24",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=9244,StillImage,Photograph,image/jpeg,en
9349,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001019_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001019_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001019_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001019_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:406e64a2-ace8-4054-a011-7ce1ac9c0888,"2012-11-09 15:28:14",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=9349,StillImage,Photograph,image/jpeg,en
9349,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000914_habitus_dor_0_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000914_habitus_dor_0_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000914_habitus_dor_0_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000914_habitus_dor_0.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:b4de66aa-af98-44c3-9099-e28049a86f1f,"2012-11-09 17:49:29",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=9349,StillImage,Photograph,image/jpeg,en
9340,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001011_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001011_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001011_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0001011_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:4c4c5008-5444-4348-85f5-34112b46169b,"2012-11-10 17:02:32",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=9340,StillImage,Photograph,image/jpeg,en
8370,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000214_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000214_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000214_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000214_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:b677c36e-56fc-4463-8a3f-48626998f152,"2012-11-10 18:55:48",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=8370,StillImage,Photograph,image/jpeg,en
8370,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000214_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000214_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000214_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000214_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:61e496fc-a895-4411-a6ed-ee6d14c1d6e2,"2012-11-10 19:33:36",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=8370,StillImage,Photograph,image/jpeg,en
9322,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000993_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000993_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000993_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000993_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:51837562-bf32-412f-a0a1-327b1a9c5163,"2012-11-11 18:52:14",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=9322,StillImage,Photograph,image/jpeg,en
9322,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000993_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000993_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000993_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201211/ASUHIC0000993_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2012",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:0e0a7bc7-ab97-41e0-9717-5264a5f61757,"2012-11-11 18:52:50",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=9322,StillImage,Photograph,image/jpeg,en
